year,month,customer,new_cluster,total_purchase_amount,total_transaction_count
2017,9,c6698,0,1460,2
2017,9,c6699,0,3873,3
2017,9,c6700,0,3856,3
2017,9,c6701,0,2309,1
2017,9,c6702,0,1720,4
2017,9,c6703,0,3982,3
2017,9,c6704,3,2984,4
2017,9,c6705,0,4756,8
2017,9,c6706,0,2993,3
2017,9,c6707,0,6860,7
2017,9,c6708,0,4523,3
2017,9,c6709,0,973,1
2017,9,c6710,3,2968,4
2017,9,c6711,0,827,1
2017,9,c6712,0,1680,3
2017,9,c6713,0,1780,1
2017,9,c6714,0,455,2
2017,9,c6715,0,561,1
2017,9,c6716,0,827,1
2017,9,c6717,0,4076,2
2017,9,c6718,0,3781,2
2017,9,c6719,0,2993,1
2017,9,c6720,0,3502,2
2017,9,c6721,0,3554,3
2017,9,c6722,0,2570,3
2017,9,c6723,3,1726,2
2017,9,c6724,0,284,1
2017,9,c6725,2,27114,21
2017,9,c6726,1,10438,9
2017,9,c6727,0,3060,4
2017,9,c6728,3,8278,11
2017,9,c6729,0,2590,4
2017,9,c6730,0,1796,1
2017,9,c6731,0,3160,4
2017,9,c6732,0,1349,1
2017,9,c6733,0,6711,9
2017,9,c6734,1,9719,6
2017,9,c6735,0,406,1
2017,9,c6736,0,5991,9
2017,9,c6737,3,3780,1
2017,9,c6738,0,360,1
2017,9,c6739,0,1032,1
2017,9,c6740,0,872,1
2017,9,c6741,0,2392,1
2017,9,c6742,0,2923,3
2017,9,c6743,0,1606,2
2017,9,c6744,0,2434,3
2017,9,c6745,3,1780,4
2017,9,c6746,0,1630,4
2017,9,c6747,0,2319,6
2017,9,c6748,0,1670,1
2017,9,c6749,0,3184,2
2017,9,c6750,0,1440,2
2017,9,c6751,1,22741,36
2017,9,c6752,2,1500,2
2017,9,c6753,0,3449,6
2017,9,c6754,0,6133,6
2017,9,c6755,0,1670,2
2017,9,c6756,0,2394,1
2017,9,c6757,0,1920,7
2017,9,c6758,3,11320,18
2017,9,c6759,0,2660,3
2017,9,c6760,0,1180,2
2017,9,c6761,0,2291,9
2017,9,c6762,0,6695,7
2017,9,c6763,0,1284,1
2017,9,c6764,0,650,1
2017,9,c6765,0,5873,4
2017,9,c6766,3,7450,7
2017,9,c6767,3,870,4
2017,9,c6768,0,2180,2
2017,9,c6769,0,1226,3
2017,9,c6770,0,1090,2
2017,9,c6771,0,5022,6
2017,9,c6772,0,1490,1
2017,9,c6773,0,3260,10
2017,9,c6774,0,122,1
2017,9,c6775,0,2607,2
2017,9,c6776,0,3138,2
2017,9,c6777,0,0,2
2017,9,c6778,0,552,1
2017,9,c6779,0,821,1
2017,9,c6780,3,17999,18
2017,9,c6781,3,2698,3
2017,9,c6782,0,2993,1
2017,9,c6783,3,1890,1
2017,9,c6784,0,99,1
2017,9,c6785,0,1056,1
2017,9,c6786,3,6271,2
2017,9,c6787,0,1176,4
2017,9,c6788,0,148,1
2017,9,c6789,0,2790,2
2017,9,c6790,0,1290,1
2017,9,c6791,0,2147,2
2017,9,c6792,0,1090,1
2017,9,c6793,0,527,4
2017,9,c6794,0,3223,4
2017,9,c6795,0,3420,1
2017,9,c6796,0,880,2
2017,9,c6797,0,2160,2
2017,9,c6798,0,3050,5
2017,9,c6799,3,15239,20
2017,9,c6800,0,3321,2
2017,9,c6801,0,4382,3
2017,9,c6802,0,2394,1
2017,9,c6803,0,1890,1
2017,9,c6804,0,1386,2
2017,9,c6805,0,980,2
2017,9,c6806,0,1197,1
2017,9,c6807,0,1290,1
2017,9,c6808,0,3270,3
2017,9,c6809,0,2187,2
2017,9,c6810,0,2392,1
2017,9,c6811,0,1090,1
2017,9,c6812,0,1620,3
2017,9,c6813,0,1945,3
2017,9,c6814,0,3592,2
2017,9,c6815,0,3229,3
2017,9,c6816,0,1056,1
2017,9,c6817,0,4802,6
2017,9,c6818,0,3526,6
2017,9,c6819,0,1340,3
2017,9,c6820,0,4042,5
2017,9,c6821,0,3420,1
2017,9,c6822,0,1890,1
2017,9,c6823,0,801,1
2017,9,c6824,0,581,2
2017,9,c6825,0,1671,2
2017,9,c6826,0,2223,1
2017,9,c6827,0,440,1
2017,9,c6828,0,2546,3
2017,9,c6829,0,1700,2
2017,9,c6830,0,99,1
2017,9,c6831,0,3225,6
2017,9,c6832,0,1336,3
2017,9,c6833,0,1090,1
2017,9,c6834,0,2793,1
2017,9,c6835,0,2869,2
2017,9,c6836,0,888,1
2017,9,c6837,0,774,1
2017,9,c6838,3,7742,6
2017,9,c6839,3,4408,4
2017,9,c6840,0,2590,5
2017,9,c6841,0,1090,2
2017,9,c6842,0,4452,4
2017,9,c6843,0,6516,17
2017,9,c6844,0,1606,1
2017,9,c6845,3,3771,6
2017,9,c6846,0,440,1
2017,9,c6847,0,5500,4
2017,9,c6848,0,5249,9
2017,9,c6849,0,1030,1
2017,9,c6850,3,8262,6
2017,9,c6851,0,1114,2
2017,9,c6852,0,2358,2
2017,9,c6853,1,6195,8
2017,9,c6854,0,7114,8
2017,9,c6855,3,3490,3
2017,9,c6856,0,5566,9
2017,9,c6857,0,2472,3
2017,9,c6858,0,1113,1
2017,9,c6859,0,3714,3
2017,9,c6860,0,1701,2
2017,9,c6861,0,4509,5
2017,9,c6862,0,690,1
2017,9,c6863,0,2214,1
2017,9,c6864,3,2492,3
2017,9,c6865,0,1862,1
2017,9,c6866,0,2690,1
2017,9,c6867,0,4825,7
2017,9,c6868,0,6104,7
2017,9,c6869,3,1020,2
2017,9,c6870,0,1030,1
2017,9,c6871,0,1032,3
2017,9,c6872,0,790,1
2017,9,c6873,0,4302,2
2017,9,c6874,2,3762,2
2017,9,c6875,0,1769,3
2017,9,c6876,0,4308,1
2017,9,c6877,0,1913,3
2017,9,c6878,3,2166,1
2017,9,c6879,0,2180,2
2017,9,c6880,0,1170,2
2017,9,c6881,0,7244,6
2017,9,c6882,0,289,1
2017,9,c6883,0,488,5
2017,9,c6884,0,2736,1
2017,9,c6885,0,379,1
2017,9,c6886,0,1044,2
2017,9,c6887,0,1180,1
2017,9,c6888,0,3193,2
2017,9,c6889,0,2318,1
2017,9,c6890,0,2210,1
2017,9,c6891,0,299,1
2017,9,c6892,0,6374,4
2017,9,c6893,0,1180,2
2017,9,c6894,0,2954,3
2017,9,c6895,0,690,1
2017,9,c6896,0,2272,3
2017,9,c6897,0,1090,1
2017,9,c6898,0,4160,3
2017,9,c6899,0,99,1
2017,9,c6900,0,1080,2
2017,9,c6901,0,3873,3
2017,9,c6902,3,9944,10
2017,9,c6903,0,2318,2
2017,9,c6904,0,1966,2
2017,9,c6905,0,2025,3
2017,9,c6906,0,990,1
2017,9,c6907,0,560,3
2017,9,c6908,0,2180,2
2017,9,c6909,3,2344,6
2017,9,c6910,0,480,1
2017,9,c6911,0,1192,3
2017,9,c6912,0,1890,1
2017,9,c6913,3,9716,5
2017,9,c6914,0,1566,2
2017,9,c6915,0,4159,7
2017,9,c6916,0,4980,2
2017,9,c6917,0,2780,2
2017,9,c6918,0,3870,3
2017,9,c6919,0,2993,1
2017,9,c6920,3,7793,6
2017,9,c6921,0,534,1
2017,9,c6922,0,2354,3
2017,9,c6923,0,2890,1
2017,9,c6924,0,1280,2
2017,9,c6925,0,774,1
2017,9,c6926,0,1510,1
2017,9,c6927,0,1590,1
2017,9,c6928,0,790,2
2017,9,c6929,0,3436,8
2017,9,c6930,0,801,1
2017,9,c6931,0,3116,1
2017,9,c6932,3,7990,6
2017,9,c6933,0,1180,2
2017,9,c6934,0,750,1
2017,9,c6935,0,1512,1
2017,9,c6936,0,3781,1
2017,9,c6937,0,1090,1
2017,9,c6938,0,790,1
2017,9,c6939,0,1782,2
2017,9,c6940,0,2290,3
2017,9,c6941,0,2880,4
2017,9,c6942,0,4570,4
2017,9,c6943,0,5577,2
2017,9,c6944,0,1290,1
2017,9,c6945,0,4260,4
2017,9,c6946,0,792,1
2017,9,c6947,0,440,3
2017,9,c6948,0,1190,1
2017,9,c6949,0,299,1
2017,9,c6950,0,901,2
2017,9,c6951,0,350,1
2017,9,c6952,0,266,1
2017,9,c6953,0,1131,1
2017,9,c6954,0,2150,1
2017,9,c6955,0,2488,3
2017,9,c6956,0,1032,1
2017,9,c6957,0,1935,2
2017,9,c6958,3,10071,14
2017,9,c6959,0,4651,5
2017,9,c6960,0,1080,1
2017,9,c6961,0,1032,1
2017,9,c6962,0,1890,1
2017,9,c6963,3,5356,10
2017,9,c6964,0,1032,1
2017,9,c6965,0,1990,1
2017,9,c6966,3,15218,6
2017,9,c6967,0,3149,3
2017,9,c6968,0,1686,2
2017,9,c6969,0,817,1
2017,9,c6970,0,990,1
2017,9,c6971,0,1190,2
2017,9,c6972,0,3762,2
2017,9,c6973,0,801,1
2017,9,c6974,3,8900,5
2017,9,c6975,0,1192,3
2017,9,c6976,0,745,1
2017,9,c6977,0,1180,2
2017,9,c6978,0,1460,2
2017,9,c6979,0,1690,1
2017,9,c6980,0,4180,4
2017,9,c6981,0,2670,3
2017,9,c6982,0,2889,2
2017,9,c6983,3,1212,2
2017,9,c6984,0,2626,3
2017,9,c6985,0,890,1
2017,9,c6986,0,952,1
2017,10,c6632,1,13160,8
2017,10,c6633,3,3383,4
2017,10,c6636,3,5922,3
2017,10,c6637,3,1912,2
2017,10,c6641,3,2195,2
2017,10,c6647,3,2952,1
2017,10,c6653,1,9230,9
2017,10,c6654,3,7610,12
2017,10,c6656,1,2543,4
2017,10,c6659,0,2556,3
2017,10,c6661,0,3360,4
2017,10,c6672,0,752,1
2017,10,c6674,2,12482,7
2017,10,c6675,1,6806,4
2017,10,c6676,1,6360,10
2017,10,c6677,0,220,1
2017,10,c6684,3,1786,1
2017,10,c6706,0,2290,1
2017,10,c6710,3,11643,5
2017,10,c6722,0,3340,3
2017,10,c6723,3,4194,3
2017,10,c6725,2,35111,35
2017,10,c6726,1,665,1
2017,10,c6728,3,0,18
2017,10,c6734,1,11079,7
2017,10,c6735,0,1544,1
2017,10,c6737,3,4060,5
2017,10,c6745,3,4826,4
2017,10,c6752,2,11676,7
2017,10,c6758,3,631,3
2017,10,c6762,0,0,4
2017,10,c6767,3,5545,5
2017,10,c6776,0,813,1
2017,10,c6781,3,9922,6
2017,10,c6783,3,690,1
2017,10,c6802,0,2993,1
2017,10,c6811,0,2380,6
2017,10,c6835,0,2926,1
2017,10,c6837,0,1717,2
2017,10,c6850,3,2380,2
2017,10,c6852,0,846,1
2017,10,c6853,1,16344,21
2017,10,c6874,2,1843,2
2017,10,c6878,3,7682,4
2017,10,c6886,0,3359,4
2017,10,c6887,0,2952,1
2017,10,c6895,0,160,1
2017,10,c6909,3,6597,11
2017,10,c6920,3,2196,4
2017,10,c6938,0,4132,4
2017,10,c6944,0,520,2
2017,10,c6947,0,666,1
2017,10,c6948,0,2380,2
2017,10,c6954,0,772,3
2017,10,c6958,3,2738,4
2017,10,c6963,3,5507,8
2017,10,c6966,3,4361,3
2017,10,c6983,3,4260,3
2017,10,c6987,0,2014,1
2017,10,c6988,0,1190,1
2017,10,c6989,0,90,1
2017,10,c6990,0,3090,1
2017,10,c6991,0,3612,2
2017,10,c6992,0,890,1
2017,10,c6993,0,1690,1
2017,10,c6994,3,4827,7
2017,10,c6995,3,1264,2
2017,10,c6996,3,9025,5
2017,10,c6997,0,2009,2
2017,10,c6998,0,5174,3
2017,10,c6999,3,7830,11
2017,10,c7000,0,1290,1
2017,10,c7001,0,2014,1
2017,10,c7002,0,2334,3
2017,10,c7003,0,5234,9
2017,10,c7004,3,19858,11
2017,10,c7005,0,1790,1
2017,10,c7006,0,4590,2
2017,10,c7007,0,3844,2
2017,10,c7008,3,12790,15
2017,10,c7009,0,2520,4
2017,10,c7010,0,1690,1
2017,10,c7011,0,5253,9
2017,10,c7012,0,4284,4
2017,10,c7013,0,4734,5
2017,10,c7014,0,2805,3
2017,10,c7015,0,2546,1
2017,10,c7016,0,1990,1
2017,10,c7017,0,2394,1
2017,10,c7018,0,3554,8
2017,10,c7019,0,3267,3
2017,10,c7020,0,3486,2
2017,10,c7021,0,3735,2
2017,10,c7022,0,3180,3
2017,10,c7023,0,558,1
2017,10,c7024,0,5919,2
2017,10,c7025,0,3157,5
2017,10,c7026,0,1273,1
2017,10,c7027,0,1733,1
2017,10,c7028,0,1030,1
2017,10,c7029,0,2052,1
2017,10,c7030,0,562,3
2017,10,c7031,3,8806,6
2017,10,c7032,0,4636,5
2017,10,c7033,0,790,1
2017,10,c7034,0,1690,1
2017,10,c7035,3,4904,4
2017,10,c7036,0,1618,2
2017,10,c7037,0,3026,4
2017,10,c7038,0,1956,3
2017,10,c7039,0,714,2
2017,10,c7040,0,2128,3
2017,10,c7041,3,7984,11
2017,10,c7042,0,3180,2
2017,10,c7043,0,4766,3
2017,10,c7044,0,490,1
2017,10,c7045,0,990,1
2017,10,c7046,0,3190,1
2017,10,c7047,0,1331,2
2017,10,c7048,0,1296,2
2017,10,c7049,0,1880,2
2017,10,c7050,3,3988,8
2017,10,c7051,0,3314,3
2017,10,c7052,0,1190,1
2017,10,c7053,0,2908,2
2017,10,c7054,0,2366,2
2017,10,c7055,3,3874,3
2017,10,c7056,0,1290,1
2017,10,c7057,0,1404,2
2017,10,c7058,0,2230,2
2017,10,c7059,3,8643,27
2017,10,c7060,0,128,1
2017,10,c7061,0,856,3
2017,10,c7062,3,11706,17
2017,10,c7063,3,8380,9
2017,10,c7064,1,24192,40
2017,10,c7065,0,494,1
2017,10,c7066,0,932,1
2017,10,c7067,0,1729,1
2017,10,c7068,0,2580,1
2017,10,c7069,0,4398,5
2017,10,c7070,3,9073,4
2017,10,c7071,0,490,1
2017,10,c7072,0,751,1
2017,10,c7073,0,990,1
2017,10,c7074,0,3943,4
2017,10,c7075,0,4603,7
2017,10,c7076,0,1049,1
2017,10,c7077,0,1460,2
2017,10,c7078,0,3296,3
2017,10,c7079,0,2670,2
2017,10,c7080,0,1273,1
2017,10,c7081,0,2506,3
2017,10,c7082,0,1290,1
2017,10,c7083,0,2390,1
2017,10,c7084,0,4122,3
2017,10,c7085,0,5958,5
2017,10,c7086,0,1990,2
2017,10,c7087,0,2833,5
2017,10,c7088,0,630,1
2017,10,c7089,0,4608,1
2017,10,c7090,0,1403,2
2017,10,c7091,0,3713,2
2017,10,c7092,0,990,1
2017,10,c7093,0,774,1
2017,10,c7094,0,3777,2
2017,10,c7095,0,1690,7
2017,10,c7096,0,2150,1
2017,10,c7097,0,1090,1
2017,10,c7098,0,550,2
2017,10,c7099,0,365,1
2017,10,c7100,0,1090,1
2017,10,c7101,0,805,2
2017,10,c7102,0,690,1
2017,10,c7103,0,4380,1
2017,10,c7104,0,4926,4
2017,10,c7105,0,980,1
2017,10,c7106,3,7841,9
2017,10,c7107,0,3676,2
2017,10,c7108,0,2086,1
2017,10,c7109,0,588,1
2017,10,c7110,0,1830,1
2017,10,c7111,0,4304,6
2017,10,c7112,3,1780,1
2017,10,c7113,0,490,1
2017,10,c7114,3,10940,4
2017,10,c7115,0,630,1
2017,10,c7116,0,1590,1
2017,10,c7117,0,1938,1
2017,10,c7118,0,2928,2
2017,10,c7119,0,6866,6
2017,10,c7120,0,5775,3
2017,10,c7121,0,1128,2
2017,10,c7122,0,4886,4
2017,10,c7123,0,1032,1
2017,10,c7124,0,2912,3
2017,10,c7125,0,440,1
2017,10,c7126,0,1824,1
2017,10,c7127,0,2836,2
2017,10,c7128,0,1522,1
2017,10,c7129,0,1090,1
2017,10,c7130,0,2394,1
2017,10,c7131,0,2180,2
2017,10,c7132,0,3190,1
2017,10,c7133,0,2660,1
2017,10,c7134,0,5120,8
2017,10,c7135,0,2142,2
2017,10,c7136,0,2385,1
2017,10,c7137,3,3410,4
2017,10,c7138,0,6761,7
2017,10,c7139,0,242,1
2017,10,c7140,0,4900,4
2017,10,c7141,0,3709,3
2017,10,c7142,0,2166,1
2017,10,c7143,0,774,1
2017,10,c7144,0,779,3
2017,10,c7145,3,8113,4
2017,10,c7146,0,2917,2
2017,10,c7147,3,1866,2
2017,10,c7148,3,8224,4
2017,10,c7149,0,4421,3
2017,10,c7150,0,2090,2
2017,10,c7151,0,2390,1
2017,10,c7152,0,2443,2
2017,10,c7153,0,890,1
2017,10,c7154,0,2390,1
2017,10,c7155,3,2993,1
2017,10,c7156,0,1512,1
2017,10,c7157,0,1690,1
2017,10,c7158,0,512,2
2017,10,c7159,0,390,1
2017,10,c7160,0,1248,2
2017,10,c7161,0,3259,2
2017,10,c7162,0,656,1
2017,10,c7163,3,2180,4
2017,10,c7164,0,360,1
2017,10,c7165,0,985,2
2017,10,c7166,0,1056,1
2017,10,c7167,0,5586,2
2017,10,c7168,0,284,1
2017,10,c7169,0,2770,2
2017,10,c7170,0,2216,2
2017,10,c7171,3,16665,13
2017,10,c7172,0,2864,4
2017,10,c7173,0,1890,1
2017,10,c7174,0,1539,1
2017,10,c7175,0,399,1
2017,10,c7176,0,1796,1
2017,10,c7177,0,4522,9
2017,10,c7178,0,4122,9
2017,10,c7179,0,1690,1
2017,10,c7180,0,1352,1
2017,10,c7181,0,3249,1
2017,10,c7182,0,1999,1
2017,10,c7183,0,4389,5
2017,10,c7184,0,1980,4
2017,10,c7185,3,3825,5
2017,10,c7186,0,1032,1
2017,10,c7187,0,3240,2
2017,10,c7188,0,1311,2
2017,10,c7189,0,1090,1
2017,10,c7190,0,1490,1
2017,10,c7191,0,1512,1
2017,10,c7192,0,3597,4
2017,10,c7193,0,3980,1
2017,10,c7194,0,2484,5
2017,10,c7195,0,6206,5
2017,10,c7196,3,2952,1
2017,10,c7197,0,2656,3
2017,10,c7198,0,2384,2
2017,10,c7199,0,1030,1
2017,10,c7200,1,15219,8
2017,10,c7201,0,2971,2
2017,10,c7202,0,2082,3
2017,10,c7203,0,365,1
2017,10,c7204,0,2394,1
2017,10,c7205,0,2852,3
2017,10,c7206,0,1590,1
2017,10,c7207,0,4912,2
2017,10,c7208,0,1190,1
2017,10,c7209,0,588,1
2017,10,c7210,0,1693,1
2017,10,c7211,0,2291,1
2017,10,c7212,0,1490,1
2017,10,c7213,0,534,1
2017,10,c7214,0,3256,3
2017,10,c7215,0,872,1
2017,10,c7216,1,13986,13
2017,10,c7217,0,3982,2
2017,10,c7218,0,2264,4
2017,10,c7219,0,2749,3
2017,10,c7220,0,1490,1
2017,10,c7221,0,2385,1
2017,10,c7222,3,3881,3
2017,10,c7223,3,1180,1
2017,10,c7224,0,2390,1
2017,10,c7225,0,2390,1
2017,10,c7226,0,2717,1
2017,10,c7227,0,581,1
2017,10,c7228,0,941,1
2017,10,c7229,0,3516,2
2017,10,c7230,0,1873,3
2017,10,c7231,0,1990,1
2017,10,c7232,0,1490,1
2017,10,c7233,0,3206,3
2017,10,c7234,0,1832,1
2017,10,c7235,0,801,1
2017,10,c7236,0,3190,1
2017,10,c7237,0,2138,1
2017,10,c7238,0,3584,4
2017,10,c7239,0,593,1
2017,10,c7240,0,2258,3
2017,10,c7241,0,1832,1
2017,10,c7242,0,308,3
2017,10,c7243,0,3518,5
2017,10,c7244,0,2380,2
2017,10,c7245,0,1137,2
2017,10,c7246,0,1090,1
2017,10,c7247,0,1290,1
2017,10,c7248,0,5974,4
2017,10,c7249,0,1989,2
2017,10,c7250,0,4074,3
2017,10,c7251,0,1090,1
2017,10,c7252,0,534,1
2017,10,c7253,0,2014,1
2017,10,c7254,0,1512,1
2017,10,c7255,0,952,1
2017,10,c7256,0,3377,1
2017,10,c7257,0,2138,1
2017,10,c7258,0,4021,3
2017,10,c7259,0,2800,1
2017,10,c7260,0,1577,1
2017,10,c7261,0,3322,2
2017,10,c7262,0,1796,1
2017,10,c7263,0,1390,1
2017,10,c7264,0,2793,1
2017,10,c7265,0,790,1
2017,10,c7266,0,3672,2
2017,10,c7267,0,2380,2
2017,10,c7268,0,5060,7
2017,10,c7269,0,4741,3
2017,10,c7270,0,0,2
2017,10,c7271,0,5739,3
2017,10,c7272,0,2780,2
2017,10,c7273,0,1521,1
2017,10,c7274,0,302,1
2017,10,c7275,0,1290,1
2017,10,c7276,0,428,1
2017,10,c7277,0,818,2
2017,10,c7278,0,528,4
2017,10,c7279,0,3649,2
2017,10,c7280,0,990,1
2017,10,c7281,0,3230,2
2017,10,c7282,0,1273,1
2017,10,c7283,0,3781,1
2017,10,c7284,0,1490,1
2017,10,c7285,0,4667,3
2017,10,c7286,0,3017,2
2017,10,c7287,0,1344,10
2017,10,c7288,0,365,1
2017,10,c7289,0,2304,3
2017,10,c7290,0,5585,3
2017,10,c7291,0,2290,1
2017,10,c7292,0,3390,3
2017,10,c7293,0,980,1
2017,10,c7294,0,2428,2
2017,10,c7295,0,1090,1
2017,11,c6632,1,4653,4
2017,11,c6637,3,1710,2
2017,11,c6647,3,3238,3
2017,11,c6653,1,2580,4
2017,11,c6654,3,1290,1
2017,11,c6656,1,7358,5
2017,11,c6668,3,3338,3
2017,11,c6674,2,19132,22
2017,11,c6675,1,7645,6
2017,11,c6681,0,3580,2
2017,11,c6698,0,4180,2
2017,11,c6704,3,5160,4
2017,11,c6705,0,1832,1
2017,11,c6710,3,4454,2
2017,11,c6717,0,2295,2
2017,11,c6722,0,1036,1
2017,11,c6723,3,3557,2
2017,11,c6724,0,2576,1
2017,11,c6725,2,12652,10
2017,11,c6726,1,1891,1
2017,11,c6734,1,897,3
2017,11,c6735,0,1859,1
2017,11,c6751,1,10706,6
2017,11,c6752,2,30389,20
2017,11,c6772,0,2138,1
2017,11,c6783,3,4919,2
2017,11,c6786,3,3061,2
2017,11,c6799,3,872,1
2017,11,c6804,0,347,1
2017,11,c6810,0,818,2
2017,11,c6831,0,2954,3
2017,11,c6853,1,11480,13
2017,11,c6855,3,7290,13
2017,11,c6857,0,1528,2
2017,11,c6868,0,1090,1
2017,11,c6869,3,4282,5
2017,11,c6874,2,17615,15
2017,11,c6876,0,2942,2
2017,11,c6877,0,3349,3
2017,11,c6880,0,792,1
2017,11,c6897,0,1061,1
2017,11,c6905,0,3160,1
2017,11,c6906,0,3260,3
2017,11,c6909,3,5241,12
2017,11,c6912,0,2290,1
2017,11,c6929,0,1090,1
2017,11,c6932,3,1030,1
2017,11,c6969,0,817,1
2017,11,c6971,0,2280,1
2017,11,c6983,3,4113,4
2017,11,c6984,0,890,1
2017,11,c6995,3,2673,5
2017,11,c7002,0,3844,4
2017,11,c7005,0,1673,1
2017,11,c7011,0,856,2
2017,11,c7012,0,552,1
2017,11,c7013,0,630,1
2017,11,c7021,0,2782,2
2017,11,c7028,0,1090,1
2017,11,c7039,0,2993,1
2017,11,c7041,3,1352,1
2017,11,c7047,0,1590,1
2017,11,c7063,3,2326,2
2017,11,c7064,1,7769,6
2017,11,c7066,0,4689,4
2017,11,c7070,3,5946,16
2017,11,c7109,0,1592,1
2017,11,c7118,0,3694,3
2017,11,c7121,0,2270,2
2017,11,c7135,0,3373,3
2017,11,c7137,3,4965,3
2017,11,c7139,0,3080,2
2017,11,c7147,3,3799,3
2017,11,c7155,3,1992,1
2017,11,c7158,0,3412,4
2017,11,c7175,0,5151,4
2017,11,c7196,3,8542,4
2017,11,c7200,1,3129,2
2017,11,c7205,0,3842,5
2017,11,c7216,1,10316,8
2017,11,c7218,0,4968,6
2017,11,c7220,0,100,2
2017,11,c7224,0,2090,1
2017,11,c7230,0,1184,2
2017,11,c7240,0,2628,6
2017,11,c7244,0,2380,2
2017,11,c7274,0,2173,7
2017,11,c7278,0,1571,3
2017,11,c7294,0,1837,2
2017,11,c7296,0,4702,2
2017,11,c7297,0,710,1
2017,11,c7298,0,1780,2
2017,11,c7299,0,2615,3
2017,11,c7300,0,1490,1
2017,11,c7301,0,124,1
2017,11,c7302,0,4101,7
2017,11,c7303,0,2624,2
2017,11,c7304,0,82,1
2017,11,c7305,0,88,1
2017,11,c7306,0,3154,6
2017,11,c7307,0,4670,3
2017,11,c7308,0,4761,8
2017,11,c7309,0,801,1
2017,11,c7310,0,3955,4
2017,11,c7311,0,1026,1
2017,11,c7312,0,1090,1
2017,11,c7313,0,2556,1
2017,11,c7314,0,941,1
2017,11,c7315,0,2781,1
2017,11,c7316,0,7023,4
2017,11,c7317,0,3182,5
2017,11,c7318,0,2690,1
2017,11,c7319,0,4620,3
2017,11,c7320,0,2392,1
2017,11,c7321,0,730,2
2017,11,c7322,0,6146,3
2017,11,c7323,0,1490,1
2017,11,c7324,0,5913,2
2017,11,c7325,0,982,2
2017,11,c7326,0,1568,2
2017,11,c7327,0,2274,3
2017,11,c7328,0,1670,1
2017,11,c7329,0,1290,1
2017,11,c7330,0,3960,5
2017,11,c7331,3,10501,7
2017,11,c7332,0,1283,1
2017,11,c7333,0,2048,1
2017,11,c7334,0,2993,1
2017,11,c7335,0,4689,4
2017,11,c7336,0,1056,2
2017,11,c7337,0,2080,2
2017,11,c7338,0,3968,2
2017,11,c7339,0,1090,1
2017,11,c7340,0,2961,1
2017,11,c7341,0,3136,3
2017,11,c7342,3,5474,3
2017,11,c7343,3,10846,6
2017,11,c7344,3,8132,5
2017,11,c7345,0,2020,3
2017,11,c7346,0,4500,3
2017,11,c7347,0,6448,13
2017,11,c7348,0,6062,6
2017,11,c7349,0,1192,1
2017,11,c7350,0,3138,2
2017,11,c7351,0,1192,1
2017,11,c7352,0,827,1
2017,11,c7353,0,641,1
2017,11,c7354,0,690,1
2017,11,c7355,0,2166,1
2017,11,c7356,0,654,1
2017,11,c7357,0,1764,1
2017,11,c7358,0,3390,1
2017,11,c7359,0,1890,1
2017,11,c7360,0,4883,2
2017,11,c7361,3,12488,4
2017,11,c7362,3,11590,6
2017,11,c7363,0,2322,2
2017,11,c7364,0,2061,3
2017,11,c7365,0,2811,3
2017,11,c7366,0,1786,1
2017,11,c7367,0,1589,2
2017,11,c7368,0,2793,1
2017,11,c7369,0,1769,2
2017,11,c7370,1,23894,23
2017,11,c7371,0,870,1
2017,11,c7372,0,632,1
2017,11,c7373,0,3639,2
2017,11,c7374,0,3870,3
2017,11,c7375,0,468,1
2017,11,c7376,0,1953,1
2017,11,c7377,0,894,1
2017,11,c7378,0,2248,3
2017,11,c7379,3,8367,6
2017,11,c7380,3,16642,8
2017,11,c7381,0,2208,4
2017,11,c7382,0,2804,1
2017,11,c7383,0,1226,1
2017,11,c7384,0,3049,2
2017,11,c7385,0,890,1
2017,11,c7386,0,3670,3
2017,11,c7387,0,1780,2
2017,11,c7388,0,1335,2
2017,11,c7389,3,8102,5
2017,11,c7390,0,3776,3
2017,11,c7391,0,4526,5
2017,11,c7392,0,1317,1
2017,11,c7393,0,2275,2
2017,11,c7394,0,4690,5
2017,11,c7395,0,1480,2
2017,11,c7396,0,2632,2
2017,11,c7397,0,648,1
2017,11,c7398,0,4130,4
2017,11,c7399,0,3971,2
2017,11,c7400,0,5997,3
2017,11,c7401,0,5005,5
2017,11,c7402,0,2969,3
2017,11,c7403,0,2805,2
2017,11,c7404,0,413,1
2017,11,c7405,0,5507,4
2017,11,c7406,0,2804,1
2017,11,c7407,3,7660,4
2017,11,c7408,0,1504,2
2017,11,c7409,0,3617,4
2017,11,c7410,0,2180,2
2017,11,c7411,0,1480,2
2017,11,c7412,0,1891,1
2017,11,c7413,0,1032,1
2017,11,c7414,0,801,1
2017,11,c7415,0,1790,1
2017,11,c7416,0,690,1
2017,11,c7417,0,1280,1
2017,11,c7418,0,3342,2
2017,11,c7419,0,1352,1
2017,11,c7420,0,3102,2
2017,11,c7421,0,1036,1
2017,11,c7422,0,1729,1
2017,11,c7423,3,447,1
2017,11,c7424,0,3268,3
2017,11,c7425,0,2927,2
2017,11,c7426,0,3906,3
2017,11,c7427,3,2802,2
2017,11,c7428,0,1192,1
2017,11,c7429,0,1606,1
2017,11,c7430,0,3650,3
2017,11,c7431,0,2290,1
2017,11,c7432,0,3192,1
2017,11,c7433,3,7567,3
